customer_phone,calls,any_port_out,any_30dacc,any_cleanup,any_callback,avg_drift,first_ts,last_ts
cust_e1c9f28f1de6d33d,1,0,0,1,1,0.2150714285714286,2025-12-19 14:17:22,2025-12-19 14:17:22
cust_69eef01f7319cb27,1,1,0,0,1,0.21464285714285716,2025-11-11 19:17:40,2025-11-11 19:17:40
cust_60d72387928db955,1,1,0,0,1,0.21085714285714285,2025-12-30 19:48:39,2025-12-30 19:48:39
cust_e8ff5f3d9dcd627d,1,0,0,1,0,0.2105357142857143,2025-11-11 10:01:02,2025-11-11 10:01:02
cust_32f5486ff636a13f,1,0,0,1,0,0.21039285714285716,2025-12-17 12:19:03,2025-12-17 12:19:03
cust_9098b7a34b768eaf,1,0,0,1,0,0.21010714285714288,2026-01-12 18:26:47,2026-01-12 18:26:47
cust_ebdd058a33ae0099,1,0,0,1,1,0.20960714285714285,2026-01-09 12:02:20,2026-01-09 12:02:20
cust_3499c2708652fb7c,1,0,0,1,0,0.20900000000000002,2025-11-07 16:16:35,2025-11-07 16:16:35
cust_3efb6a65730fe2de,1,0,0,1,1,0.20810714285714285,2025-12-16 12:52:49,2025-12-16 12:52:49
cust_f75a939f7466bd07,1,0,0,1,0,0.20739285714285716,2026-01-10 09:35:33,2026-01-10 09:35:33
cust_8823ea6b626f05d0,1,0,0,1,0,0.20732142857142857,2026-01-19 14:10:05,2026-01-19 14:10:05
cust_5f0fd1addd01e07f,1,0,0,1,1,0.20660714285714288,2025-11-19 10:07:44,2025-11-19 10:07:44
cust_c17cec5a07c69cff,1,0,0,1,1,0.20396428571428574,2025-11-21 16:26:13,2025-11-21 16:26:13
cust_bce3ab54c7bb8540,1,1,0,0,0,0.2015,2025-12-10 13:12:48,2025-12-10 13:12:48
cust_c5280d6ce14881b4,1,0,0,1,0,0.20110714285714287,2026-01-23 12:38:08,2026-01-23 12:38:08
cust_b330c2f62570cc69,1,0,0,1,1,0.20085714285714287,2025-11-10 16:49:06,2025-11-10 16:49:06
cust_18c75e539131d9cc,1,0,0,1,1,0.2,2025-11-26 08:34:40,2025-11-26 08:34:40
cust_29b8eb814c8ada4a,1,0,0,1,1,0.2,2025-11-01 10:05:21,2025-11-01 10:05:21
cust_45b897e87a095b67,1,0,0,1,0,0.2,2025-12-01 14:43:23,2025-12-01 14:43:23
cust_58711ff070442d24,1,0,0,1,0,0.2,2025-12-26 19:15:59,2025-12-26 19:15:59
cust_5a2c9a77eb698a27,1,0,0,1,1,0.2,2025-12-18 21:04:45,2025-12-18 21:04:45
cust_5b01f50d4f90313c,1,0,0,1,1,0.2,2025-11-20 12:41:13,2025-11-20 12:41:13
cust_6b50432fa7ee5587,1,0,0,1,1,0.2,2026-01-12 13:49:51,2026-01-12 13:49:51
cust_6fc2055f0cbd905b,1,0,0,1,0,0.2,2025-11-21 07:03:34,2025-11-21 07:03:34
cust_70ab8a75fcc2b188,1,0,0,1,1,0.2,2026-01-16 12:51:58,2026-01-16 12:51:58
cust_7610d17b2be9e62e,1,0,0,1,1,0.2,2026-01-20 13:28:15,2026-01-20 13:28:15
cust_7c32c55153c6c39f,1,0,0,1,1,0.2,2026-01-23 12:51:36,2026-01-23 12:51:36
cust_7dcd9bee626c8262,1,0,0,1,1,0.2,2025-12-08 14:47:18,2025-12-08 14:47:18
cust_840e24ef658f6e32,1,0,0,1,1,0.2,2025-12-04 15:42:55,2025-12-04 15:42:55
cust_86c564606245a386,1,0,0,1,0,0.2,2026-01-28 13:57:14,2026-01-28 13:57:14
cust_8c26a2d9d338eb8c,1,0,0,1,0,0.2,2025-11-23 13:10:54,2025-11-23 13:10:54
cust_8dc03aaeaea50a4c,1,0,0,1,0,0.2,2025-12-07 16:52:00,2025-12-07 16:52:00
cust_9450dd6f8390ec22,1,0,0,1,0,0.2,2025-12-11 19:58:58,2025-12-11 19:58:58
cust_9b0d36c7ea28ba90,1,0,0,1,0,0.2,2025-11-26 13:28:46,2025-11-26 13:28:46
cust_a2bba8d5754905d8,1,0,0,1,1,0.2,2026-01-06 19:12:07,2026-01-06 19:12:07
cust_b25cf0288bc6642c,1,0,0,1,1,0.2,2025-12-02 14:52:49,2025-12-02 14:52:49
cust_c8bc481fb4542e84,1,0,0,1,0,0.2,2025-12-05 13:21:41,2025-12-05 13:21:41
cust_c9a43312ef60cc87,1,0,0,1,1,0.2,2025-11-23 15:06:28,2025-11-23 15:06:28
cust_d51910b45131df88,1,0,0,1,0,0.2,2025-11-03 16:26:51,2025-11-03 16:26:51
cust_d589368379893b93,1,1,0,0,0,0.2,2025-12-30 17:02:57,2025-12-30 17:02:57
cust_d8ecb5d2757b000e,1,0,0,1,0,0.2,2025-11-17 17:29:41,2025-11-17 17:29:41
cust_e0279b2dc73bbe3b,1,0,0,1,1,0.2,2025-12-11 19:04:39,2025-12-11 19:04:39
cust_e3d9f3887a94b886,1,0,0,1,0,0.2,2025-12-05 14:20:49,2025-12-05 14:20:49
cust_eda515d4cb9c5bb5,1,0,0,1,0,0.2,2025-11-03 14:08:14,2025-11-03 14:08:14
cust_f8e7137341f3854f,1,0,0,1,1,0.2,2025-11-09 17:54:54,2025-11-09 17:54:54
cust_fc47c0c7ad16ff34,1,0,0,1,1,0.2,2025-12-04 15:33:31,2025-12-04 15:33:31
cust_feb9dc7c90ae8e92,1,0,0,1,0,0.2,2025-12-06 16:13:18,2025-12-06 16:13:18
cust_01d1b3718dfb0ced,1,0,0,0,0,0.15,2026-01-07 15:06:09,2026-01-07 15:06:09
cust_01f5bc45e45fb2c8,1,0,0,0,0,0.15,2025-12-22 15:18:28,2025-12-22 15:18:28
cust_02b33f203e7fb5f5,1,0,0,0,1,0.15,2025-12-31 18:22:19,2025-12-31 18:22:19
cust_0364353f3c34674b,1,0,0,0,1,0.15,2025-11-07 12:17:56,2025-11-07 12:17:56
cust_03f74de9d5fcfde8,1,0,0,0,0,0.15,2025-11-30 12:30:29,2025-11-30 12:30:29
cust_05a59598984e193c,1,0,0,0,0,0.15,2025-11-10 11:35:53,2025-11-10 11:35:53
cust_07ccff345efd82d7,1,0,0,0,0,0.15,2026-01-13 19:11:40,2026-01-13 19:11:40
cust_0c1b3ffdbe8d98f8,1,0,0,0,0,0.15,2025-12-24 12:34:52,2025-12-24 12:34:52
cust_0d227588803ced79,1,0,0,0,1,0.15,2026-01-02 19:19:37,2026-01-02 19:19:37
cust_0ee7ffab2f796a97,1,0,0,0,1,0.15,2025-12-10 13:35:47,2025-12-10 13:35:47
cust_0f29f603ba186af9,1,0,0,0,1,0.15,2025-12-15 17:11:53,2025-12-15 17:11:53
cust_1263cb086c158396,1,0,0,0,1,0.15,2026-01-08 13:05:42,2026-01-08 13:05:42
cust_1390838eb8d47a61,1,0,0,0,0,0.15,2026-01-06 09:49:47,2026-01-06 09:49:47
cust_174ce4d26f3eeda2,1,0,0,0,1,0.15,2026-01-02 17:43:39,2026-01-02 17:43:39
cust_177dc3617c4b6221,1,0,0,0,1,0.15,2025-12-17 16:32:04,2025-12-17 16:32:04
cust_1925f686c8e53542,1,0,0,0,0,0.15,2026-01-27 17:23:26,2026-01-27 17:23:26
cust_1f113f27e09180c6,1,0,0,0,1,0.15,2025-12-03 11:00:23,2025-12-03 11:00:23
cust_207c75d15addf4c5,1,0,0,0,0,0.15,2026-01-23 16:33:35,2026-01-23 16:33:35
cust_27b099ea1e958c48,1,0,0,0,1,0.15,2025-11-17 09:22:58,2025-11-17 09:22:58
cust_29f5217208c62191,1,0,0,0,1,0.15,2025-11-21 19:27:58,2025-11-21 19:27:58
cust_2c0f664223c1eb21,1,0,0,0,1,0.15,2025-12-14 15:02:33,2025-12-14 15:02:33
cust_2c68e76d475e8beb,1,0,0,0,0,0.15,2025-12-29 12:55:31,2025-12-29 12:55:31
cust_2e4f72fb6e47a202,1,0,0,0,0,0.15,2025-11-12 18:01:22,2025-11-12 18:01:22
cust_330b334c17466ab8,1,0,0,0,0,0.15,2025-12-30 12:39:01,2025-12-30 12:39:01
cust_33eb8c120af5b47b,1,0,0,0,1,0.15,2025-12-05 10:49:28,2025-12-05 10:49:28
cust_34f82a0b2799f849,1,0,0,0,0,0.15,2025-12-04 17:54:18,2025-12-04 17:54:18
cust_35adcc5dd4997bfa,1,0,0,0,0,0.15,2025-11-22 21:23:50,2025-11-22 21:23:50
cust_35c14bfb53a4c698,1,0,0,0,1,0.15,2025-12-15 11:46:23,2025-12-15 11:46:23
cust_36d2698e35fd0c82,1,0,0,0,0,0.15,2025-11-17 10:22:08,2025-11-17 10:22:08
cust_3eeef04d4e7d97a0,1,0,0,0,0,0.15,2025-12-16 17:45:46,2025-12-16 17:45:46
cust_4139aadc8d5ab0cd,1,0,0,0,1,0.15,2025-11-20 13:33:50,2025-11-20 13:33:50
cust_4149803ec1d0e476,1,0,0,0,1,0.15,2025-12-11 15:20:09,2025-12-11 15:20:09
cust_41f64724dd8e5d6f,1,0,0,0,0,0.15,2026-01-08 20:06:35,2026-01-08 20:06:35
cust_43dda3af564470f9,1,0,0,0,1,0.15,2026-01-20 11:17:12,2026-01-20 11:17:12
cust_452d57de7d87c756,1,0,0,0,1,0.15,2025-12-16 13:19:46,2025-12-16 13:19:46
cust_4532388b7b48bc39,1,0,0,0,1,0.15,2026-01-03 15:15:09,2026-01-03 15:15:09
cust_4897f78299d4e08e,1,0,0,0,0,0.15,2025-11-30 14:12:14,2025-11-30 14:12:14
cust_51155aed2e327684,1,0,0,0,0,0.15,2025-12-09 14:42:25,2025-12-09 14:42:25
cust_53b01c378b2548c0,1,0,0,0,1,0.15,2025-12-06 15:03:16,2025-12-06 15:03:16
cust_5550acc043f0ddb5,1,0,0,0,0,0.15,2026-01-12 14:27:12,2026-01-12 14:27:12
cust_569c63cee1fefb0e,1,0,0,0,1,0.15,2026-01-23 13:26:17,2026-01-23 13:26:17
cust_58296412cb75dbae,1,0,0,0,0,0.15,2025-11-06 12:31:29,2025-11-06 12:31:29
cust_5a15f30a71e0d3ce,1,0,0,0,1,0.15,2026-01-14 04:31:44,2026-01-14 04:31:44
cust_5ae0dadaa2d6fdc0,1,0,0,0,0,0.15,2026-01-11 15:01:09,2026-01-11 15:01:09
cust_5bc23407779f3c63,1,0,0,0,0,0.15,2025-11-26 14:08:41,2025-11-26 14:08:41
cust_61f52da709726f16,1,0,0,0,1,0.15,2026-01-02 15:52:09,2026-01-02 15:52:09
cust_6287364a16ade940,1,0,0,0,0,0.15,2025-12-25 13:54:53,2025-12-25 13:54:53
cust_62886d8aded89bba,1,0,0,0,1,0.15,2025-12-22 18:20:53,2025-12-22 18:20:53
cust_63f1f775c6bb01d4,1,0,0,0,1,0.15,2025-12-08 14:40:33,2025-12-08 14:40:33
cust_659dcad7b1e1d135,1,0,0,0,1,0.15,2025-12-12 13:54:04,2025-12-12 13:54:04
cust_6bbed6dd7285b7ef,1,0,0,0,1,0.15,2025-12-25 13:52:16,2025-12-25 13:52:16
cust_6cc3077f44370c95,1,0,0,0,0,0.15,2025-12-30 18:59:55,2025-12-30 18:59:55
cust_717f327b103e20be,1,0,0,0,0,0.15,2025-12-18 17:24:24,2025-12-18 17:24:24
cust_73e9f08cd8e9b791,1,0,0,0,1,0.15,2026-01-08 13:52:14,2026-01-08 13:52:14
cust_740a0a56d3b6e3d9,1,0,0,0,0,0.15,2025-11-19 14:01:21,2025-11-19 14:01:21
cust_7af08a2cbe1b9df8,1,0,0,0,1,0.15,2025-12-04 17:07:01,2025-12-04 17:07:01
cust_7b9de861f6a6175a,1,0,0,0,0,0.15,2025-11-08 12:13:16,2025-11-08 12:13:16
cust_7d42ec567145b1ef,1,0,0,0,0,0.15,2026-01-23 15:35:17,2026-01-23 15:35:17
cust_7d76ed17a29f92fc,1,0,0,0,1,0.15,2026-01-27 02:03:58,2026-01-27 02:03:58
cust_7fd5833250370360,1,0,0,0,0,0.15,2025-12-18 09:33:18,2025-12-18 09:33:18
cust_803ffbfbd51042bb,1,0,0,0,1,0.15,2025-12-03 13:26:10,2025-12-03 13:26:10
cust_8782240122ed0e23,1,0,0,0,1,0.15,2025-12-27 15:45:20,2025-12-27 15:45:20
cust_88cb47c0ad5d9ae5,1,0,0,0,1,0.15,2025-11-17 15:37:26,2025-11-17 15:37:26
cust_8dc2f32e40a5cee7,1,0,0,0,0,0.15,2025-12-26 20:02:33,2025-12-26 20:02:33
cust_8e573b8eab23ff79,1,0,0,0,0,0.15,2025-11-20 14:15:16,2025-11-20 14:15:16
cust_9191cbe03411a31d,1,0,0,0,0,0.15,2026-01-15 16:07:52,2026-01-15 16:07:52
cust_92b5bff9525550b0,1,0,0,0,0,0.15,2026-01-27 18:41:29,2026-01-27 18:41:29
cust_9601e269431db10f,1,0,0,0,1,0.15,2025-12-17 16:38:12,2025-12-17 16:38:12
cust_9b1a6c5ae057fc9d,1,0,0,0,1,0.15,2026-01-13 11:20:18,2026-01-13 11:20:18
cust_9dc822f800ff8e3f,1,0,0,0,0,0.15,2025-11-11 10:30:09,2025-11-11 10:30:09
cust_a23eb32d2e72e1de,1,0,0,0,0,0.15,2025-12-19 16:32:20,2025-12-19 16:32:20
cust_a4667b64cd2cc8c7,1,0,0,0,1,0.15,2025-12-12 16:08:24,2025-12-12 16:08:24
cust_a4f372738bd6c77e,1,0,0,0,1,0.15,2025-12-31 15:33:10,2025-12-31 15:33:10
cust_a5472765c83db482,1,0,0,0,0,0.15,2025-11-07 18:28:12,2025-11-07 18:28:12
cust_a7dc45f585266d6c,1,0,0,0,0,0.15,2025-12-15 13:15:13,2025-12-15 13:15:13
cust_a7e5e7cfdf928043,1,0,0,0,0,0.15,2025-11-04 14:49:48,2025-11-04 14:49:48
cust_ab66837bf6537b41,1,0,0,0,0,0.15,2026-01-01 18:36:33,2026-01-01 18:36:33
cust_ab966ebccfd7d107,1,0,0,0,1,0.15,2026-01-06 10:01:48,2026-01-06 10:01:48
cust_b0e38b86a92e9fd9,1,0,0,0,0,0.15,2026-01-12 12:29:19,2026-01-12 12:29:19
cust_b0f1bcfed905b767,1,0,0,0,1,0.15,2025-12-14 18:16:18,2025-12-14 18:16:18
cust_b136df173739e636,1,0,0,0,1,0.15,2026-01-03 13:24:45,2026-01-03 13:24:45
cust_b158fe559da66b38,1,0,0,0,0,0.15,2025-11-19 14:35:57,2025-11-19 14:35:57
cust_b328ba31b09b3f45,1,0,0,0,1,0.15,2025-11-08 15:58:16,2025-11-08 15:58:16
cust_b3eb2d131026de03,1,0,0,0,0,0.15,2025-11-03 10:56:35,2025-11-03 10:56:35
cust_b5106a462546ede8,1,0,0,0,1,0.15,2025-11-14 14:40:37,2025-11-14 14:40:37
cust_b7a82f163f3e52dc,1,0,0,0,0,0.15,2026-01-26 10:20:22,2026-01-26 10:20:22
cust_b8c02faaec9cb713,1,0,0,0,1,0.15,2026-01-14 09:56:57,2026-01-14 09:56:57
cust_b98df52c7df4447e,1,0,0,0,0,0.15,2025-12-24 11:48:21,2025-12-24 11:48:21
cust_ba19542d75aab293,1,0,0,0,1,0.15,2026-01-07 15:04:59,2026-01-07 15:04:59
cust_ba44fe643ab31029,1,0,0,0,1,0.15,2025-12-16 13:39:09,2025-12-16 13:39:09
cust_ba6df6ff97c6a855,1,0,0,0,1,0.15,2026-01-12 17:11:39,2026-01-12 17:11:39
cust_bcf489cb87989874,1,0,0,0,0,0.15,2025-11-18 14:49:56,2025-11-18 14:49:56
cust_be86e9d9d095fab3,1,0,0,0,0,0.15,2025-11-16 17:49:42,2025-11-16 17:49:42
cust_c1cdba2816e5fc09,1,0,0,0,1,0.15,2025-12-04 10:06:31,2025-12-04 10:06:31
cust_c33c6d2616611795,1,0,0,0,0,0.15,2025-11-16 10:35:31,2025-11-16 10:35:31
cust_c6571e77383c3318,1,0,0,0,1,0.15,2026-01-27 19:57:18,2026-01-27 19:57:18
cust_ce1b7a20f2459878,1,0,0,0,0,0.15,2025-11-21 13:21:01,2025-11-21 13:21:01
cust_cf427ac91a677eb2,1,0,0,0,0,0.15,2026-01-13 18:25:38,2026-01-13 18:25:38
cust_d07e646f17611277,1,0,0,0,0,0.15,2025-11-05 14:46:57,2025-11-05 14:46:57
cust_d467157096312dec,1,0,0,0,0,0.15,2025-12-21 12:10:54,2025-12-21 12:10:54
cust_d8973a5a7736264a,1,0,0,0,0,0.15,2025-12-25 14:15:40,2025-12-25 14:15:40
cust_d9166f43317128f1,1,0,0,0,0,0.15,2026-01-02 10:46:10,2026-01-02 10:46:10
cust_d9c3b23d9e6c8a4e,1,0,0,0,0,0.15,2025-11-30 14:22:37,2025-11-30 14:22:37
cust_e45ad4275e76bd53,1,0,0,0,1,0.15,2026-01-15 14:14:23,2026-01-15 14:14:23
cust_e4c64fbc6775d2b7,1,0,0,0,0,0.15,2025-11-24 18:18:09,2025-11-24 18:18:09
cust_e4e301f3b405b679,1,0,0,0,0,0.15,2025-11-21 16:48:57,2025-11-21 16:48:57
cust_e4f31fd92fa9d80b,1,0,0,0,1,0.15,2026-01-14 16:10:15,2026-01-14 16:10:15
cust_e8ab94348d8f733f,1,0,0,0,1,0.15,2025-11-17 15:10:58,2025-11-17 15:10:58
cust_e95a81c370442b55,1,0,0,0,0,0.15,2025-12-24 12:10:12,2025-12-24 12:10:12
cust_eafb4211bbaffcd3,1,0,0,0,0,0.15,2025-11-25 15:05:34,2025-11-25 15:05:34
cust_f3103621cf3359d4,1,0,0,0,1,0.15,2025-12-25 13:26:03,2025-12-25 13:26:03
cust_f31657abd5d1f7e5,1,0,0,0,1,0.15,2026-01-16 12:19:25,2026-01-16 12:19:25
cust_f9c4ef65f3a7a838,1,0,0,0,1,0.15,2025-12-27 20:52:26,2025-12-27 20:52:26
cust_fde9f133a7dd0a58,1,0,0,0,1,0.15,2025-11-22 11:39:13,2025-11-22 11:39:13
cust_9c908e49c9eb063d,1,0,0,0,1,0.1486785714285714,2026-01-28 18:56:36,2026-01-28 18:56:36
cust_fd6b03bc350f0cf1,1,0,0,0,0,0.14842857142857144,2025-12-22 17:44:47,2025-12-22 17:44:47
cust_f3e7f8f4ccf71ec0,1,0,0,0,1,0.14835714285714283,2026-01-01 11:30:08,2026-01-01 11:30:08
cust_2eaa697b97db09fc,1,0,0,0,0,0.1482857142857143,2025-11-24 13:14:35,2025-11-24 13:14:35
cust_c83490428424fd28,1,0,0,0,0,0.1481785714285714,2025-12-09 19:23:38,2025-12-09 19:23:38
cust_69f8586e97fb1ed5,1,0,0,0,0,0.14778571428571427,2025-11-11 13:56:56,2025-11-11 13:56:56
cust_2f19884b27ca4444,1,0,0,0,0,0.1475,2025-11-22 12:55:28,2025-11-22 12:55:28
cust_48bdc8c946b40c24,1,0,0,0,0,0.1475,2026-01-18 15:12:31,2026-01-18 15:12:31
cust_22d7a3e1d44e0cca,1,0,0,0,0,0.14685714285714288,2025-12-22 14:32:04,2025-12-22 14:32:04
cust_e43e84923d67670c,1,0,0,0,1,0.14682142857142857,2025-12-15 12:51:17,2025-12-15 12:51:17
cust_b38c8049a4d6340a,1,0,0,0,0,0.14585714285714285,2025-11-04 11:53:14,2025-11-04 11:53:14
cust_2bf2309eeed7f2f6,1,0,0,0,0,0.1457142857142857,2026-01-01 14:22:47,2026-01-01 14:22:47
cust_558bd9672c642a32,1,0,0,0,0,0.1456785714285714,2026-01-07 19:05:00,2026-01-07 19:05:00
cust_a45aba908a784b66,1,0,0,0,0,0.1456428571428571,2025-12-28 18:13:33,2025-12-28 18:13:33
cust_12a3d98996049b46,1,0,0,0,1,0.14514285714285713,2026-01-16 11:18:31,2026-01-16 11:18:31
cust_886a741f7322f596,1,0,0,0,0,0.1449642857142857,2026-01-27 13:29:41,2026-01-27 13:29:41
cust_e24fc9497eee5bca,1,0,0,0,1,0.14489285714285716,2025-11-18 14:11:16,2025-11-18 14:11:16
cust_24bf934d8bed870d,1,0,0,0,0,0.1447142857142857,2026-01-20 14:24:36,2026-01-20 14:24:36
cust_b8bbea3b58b9e8dc,1,0,0,0,0,0.14467857142857143,2025-12-07 09:31:11,2025-12-07 09:31:11
cust_fff44d708bf5a003,1,0,0,0,1,0.14464285714285713,2025-12-11 16:01:23,2025-12-11 16:01:23
cust_b289e9bc0daa84c8,1,0,0,0,1,0.14460714285714285,2025-12-30 16:53:10,2025-12-30 16:53:10
cust_22ce0cefd54d9b1d,1,0,0,0,1,0.14375,2026-01-06 20:10:13,2026-01-06 20:10:13
cust_a3e909e63ad59cd8,1,0,0,0,0,0.1436785714285714,2025-12-23 20:01:59,2025-12-23 20:01:59
cust_b268dee0047475f2,1,0,0,0,0,0.14239285714285715,2025-11-25 17:28:56,2025-11-25 17:28:56
cust_b096570802a2deec,1,0,0,0,0,0.14200000000000002,2026-01-22 14:59:09,2026-01-22 14:59:09
cust_94d8cc7a2bb67db4,1,0,0,0,0,0.14175,2025-11-30 11:37:32,2025-11-30 11:37:32
cust_8a99b7317b6cf2c0,1,0,0,0,0,0.1417142857142857,2025-12-28 08:32:18,2025-12-28 08:32:18
cust_b9003365dfce0a99,1,0,0,0,0,0.14157142857142857,2025-11-11 19:23:56,2025-11-11 19:23:56
cust_b7e97b81a9cb6a73,1,0,0,0,1,0.13999999999999999,2025-11-18 12:25:52,2025-11-18 12:25:52
cust_fd7d4f552241986c,1,0,0,0,1,0.13999999999999999,2026-01-13 14:43:36,2026-01-13 14:43:36
cust_53a0205438a77296,1,0,0,0,0,0.13974999999999999,2025-11-15 11:19:18,2025-11-15 11:19:18
cust_098fd19ce511e09a,1,0,0,0,0,0.13967857142857143,2026-01-16 12:23:33,2026-01-16 12:23:33
cust_66478f8da68df862,1,0,0,0,0,0.13957142857142854,2026-01-27 10:42:19,2026-01-27 10:42:19
cust_cb0ade79bd8aad94,1,0,0,0,0,0.13907142857142854,2025-11-19 16:06:10,2025-11-19 16:06:10
cust_e2fd281f90d2827a,1,0,0,0,0,0.13853571428571426,2025-12-13 17:57:08,2025-12-13 17:57:08
cust_1e9cb202fb2267cb,1,0,0,0,1,0.13799999999999998,2025-11-17 11:07:11,2025-11-17 11:07:11
cust_562234871083c420,1,0,0,0,0,0.13789285714285715,2025-11-11 16:33:20,2025-11-11 16:33:20
cust_4f62b8e82aeb4c72,1,0,0,0,1,0.13764285714285712,2025-11-20 13:08:07,2025-11-20 13:08:07
cust_8eac0962e8618a53,1,0,0,0,1,0.13735714285714287,2025-12-29 20:47:32,2025-12-29 20:47:32
cust_01ac10e060b9721f,1,0,0,0,1,0.13732142857142857,2026-01-28 12:29:17,2026-01-28 12:29:17
cust_d31d0e33ee56fd89,1,0,0,0,1,0.13714285714285712,2026-01-25 15:44:58,2026-01-25 15:44:58
cust_53647e58c7cd142d,1,0,0,0,0,0.13682142857142857,2026-01-14 10:42:59,2026-01-14 10:42:59
cust_6ae3952402b15836,1,0,0,0,1,0.13660714285714284,2025-12-11 10:16:07,2025-12-11 10:16:07
cust_7315fc5110ee5933,1,0,0,0,0,0.13660714285714284,2025-12-04 09:11:53,2025-12-04 09:11:53
cust_faae93faf2119954,1,0,0,0,0,0.13557142857142856,2025-12-11 14:57:43,2025-12-11 14:57:43
cust_cd4ce4a102edfb76,1,0,0,0,1,0.13542857142857143,2025-11-05 09:02:39,2025-11-05 09:02:39
cust_13a3a8dff265484c,1,0,0,0,0,0.13532142857142856,2025-12-17 15:40:46,2025-12-17 15:40:46
cust_36eaa74da8e67397,1,0,0,0,0,0.13525,2025-12-27 13:29:19,2025-12-27 13:29:19
cust_6867a137a4241068,1,0,0,0,1,0.134,2026-01-13 19:21:48,2026-01-13 19:21:48
cust_83b8cd3241ebca55,1,0,0,0,0,0.13392857142857142,2025-12-08 08:33:01,2025-12-08 08:33:01
cust_912b59228c44d82b,1,0,0,0,0,0.13360714285714287,2025-12-28 14:29:38,2025-12-28 14:29:38
cust_0ae877694362bd61,1,0,0,0,0,0.13342857142857142,2025-11-21 15:46:34,2025-11-21 15:46:34
cust_c6ff4e83634a20b1,1,0,0,0,1,0.1332142857142857,2025-11-25 13:07:31,2025-11-25 13:07:31
cust_b2474d64781bf2d2,1,0,0,0,0,0.13314285714285712,2025-12-25 14:04:57,2025-12-25 14:04:57
cust_4ed5e06375184791,1,0,0,0,0,0.1329642857142857,2026-01-01 16:17:42,2026-01-01 16:17:42
cust_a5361c29d7dfc302,1,0,0,0,0,0.13264285714285712,2025-11-17 13:48:14,2025-11-17 13:48:14
cust_da230becb8c75759,1,0,0,0,1,0.13260714285714284,2025-11-03 15:53:03,2025-11-03 15:53:03
cust_8aacd51c276a93bd,1,0,0,0,0,0.13253571428571428,2026-01-14 17:54:36,2026-01-14 17:54:36
cust_ca67bb31be23268c,1,0,0,0,0,0.1324642857142857,2025-11-09 08:09:48,2025-11-09 08:09:48
cust_464c09fe3b6b0a04,1,0,0,0,0,0.1314642857142857,2025-12-22 20:59:37,2025-12-22 20:59:37
cust_0a07b3fdec60702c,1,0,0,0,0,0.13125,2026-01-27 17:17:28,2026-01-27 17:17:28
cust_791bed0cc071d0bb,1,0,0,0,0,0.13125,2025-11-05 14:17:48,2025-11-05 14:17:48
cust_128b4e20542a1108,1,0,0,0,0,0.13107142857142856,2026-01-22 16:51:09,2026-01-22 16:51:09
cust_39eba9876755a6c2,1,0,0,0,0,0.13089285714285714,2026-01-29 13:12:22,2026-01-29 13:12:22
cust_aa842eb32bfefa2b,1,0,0,0,0,0.12978571428571425,2025-11-10 14:12:07,2025-11-10 14:12:07
cust_1f5245bdc10e6355,1,0,0,0,1,0.12957142857142856,2025-11-27 14:44:28,2025-11-27 14:44:28
cust_9286b9f2b29569e7,1,0,0,0,0,0.12957142857142856,2025-12-15 13:46:36,2025-12-15 13:46:36
cust_4689fc195f82e467,1,0,0,0,0,0.12892857142857142,2025-11-29 13:40:20,2025-11-29 13:40:20
cust_27cdcf1e429ee28e,1,0,0,0,1,0.12857142857142856,2025-12-16 10:03:46,2025-12-16 10:03:46
cust_cf682c366af4c0da,1,0,0,0,0,0.12849999999999998,2025-11-12 15:16:30,2025-11-12 15:16:30
cust_7ed2e9287ac6e66b,1,0,0,0,1,0.12839285714285714,2025-12-20 12:33:43,2025-12-20 12:33:43
cust_0084d14b5ada97e2,1,0,0,0,1,0.12817857142857142,2025-11-27 13:59:39,2025-11-27 13:59:39
cust_99babcc8f88256b9,1,0,0,0,1,0.12817857142857142,2026-01-19 11:19:11,2026-01-19 11:19:11
cust_a11b5c32597647ed,1,0,0,0,1,0.12771428571428572,2025-12-23 08:34:00,2025-12-23 08:34:00
cust_97b841acbd8e44e3,1,0,0,0,0,0.12760714285714284,2026-01-28 18:35:06,2026-01-28 18:35:06
cust_d39aecd571825830,1,0,0,0,1,0.1267142857142857,2025-11-21 16:57:13,2025-11-21 16:57:13
cust_7091385367faffed,1,0,0,0,0,0.12650000000000003,2025-11-04 16:28:46,2025-11-04 16:28:46
cust_d1ac2ab436ecd272,1,0,0,0,1,0.12599999999999997,2025-11-25 11:40:03,2025-11-25 11:40:03
cust_e3a2315258a0fa53,1,0,0,0,0,0.12599999999999997,2026-01-06 10:50:57,2026-01-06 10:50:57
cust_3047c0e6c037c4e5,1,0,0,0,1,0.12578571428571428,2026-01-16 15:24:21,2026-01-16 15:24:21
cust_1230bcc5ea6c12e3,1,0,0,0,1,0.12549999999999997,2026-01-13 16:38:51,2026-01-13 16:38:51
cust_bfa4272d05abdbb6,1,0,0,0,0,0.12382142857142858,2025-11-30 16:37:45,2025-11-30 16:37:45
cust_8087ab3728c42533,1,0,0,0,0,0.1232142857142857,2026-01-28 18:10:10,2026-01-28 18:10:10
cust_2a210b6e648d8e8e,1,0,0,0,0,0.12317857142857142,2025-11-11 13:10:02,2025-11-11 13:10:02
cust_fc063d6faefad9b1,1,0,0,0,1,0.12314285714285712,2025-12-18 13:28:58,2025-12-18 13:28:58
